energy_id,facility_id,timestamp,electricity_usage,water_usage,hvac_usage,lighting_usage,equipment_usage,other_usage,outdoor_temp_c,occupancy_pct,is_anomaly,anomaly_score
2530,4,2026-08-16T09:00:00,400.83,21.44,191.79,11.62,143.34,42.45,32.2,100.0,1,0.5658
2531,4,2026-08-16T10:00:00,366.57,19.6,216.47,12.47,161.36,49.62,33.3,96.6,1,0.5969
2532,4,2026-08-16T11:00:00,370.69,19.76,174.37,10.33,135.11,43.5,34.1,90.7,0,0.0
2533,4,2026-08-16T12:00:00,361.51,18.9,186.15,11.05,151.54,44.73,32.8,96.6,0,0.0
2534,4,2026-08-16T13:00:00,325.21,18.26,177.56,11.37,144.59,38.3,33.8,84.4,0,0.0
2535,4,2026-08-16T14:00:00,361.9,17.65,184.65,10.22,122.64,33.33,33.0,87.4,0,0.0
2536,4,2026-08-16T15:00:00,296.24,15.37,168.61,8.11,119.99,38.75,32.3,84.1,0,0.0
2537,4,2026-08-16T16:00:00,321.96,15.93,149.09,9.27,121.01,34.6,31.5,80.8,0,0.0
2538,4,2026-08-16T17:00:00,260.78,13.58,136.82,8.8,119.87,35.89,31.2,74.9,0,0.0
2539,4,2026-08-16T18:00:00,301.93,46.23,122.48,8.52,136.91,34.02,28.2,79.1,1,0.579
2540,4,2026-08-16T19:00:00,252.07,12.14,124.66,8.01,94.85,34.08,28.7,74.3,0,0.0
2541,4,2026-08-16T20:00:00,267.23,13.03,114.39,7.32,117.17,29.95,28.5,66.8,0,0.0
2542,4,2026-08-16T21:00:00,278.42,15.19,125.84,8.01,104.36,28.14,28.4,68.3,0,0.0
2543,4,2026-08-16T22:00:00,262.05,13.61,128.66,8.5,101.57,33.39,28.2,72.0,0,0.0
2544,4,2026-08-16T23:00:00,294.25,13.54,134.15,8.28,119.45,31.9,27.5,74.4,0,0.0
2545,4,2026-08-17T00:00:00,603.27,15.64,143.42,9.4,120.14,33.05,27.8,76.7,1,0.5984
2546,4,2026-08-17T01:00:00,336.73,16.27,140.31,8.89,136.74,34.93,28.0,75.7,0,0.0
2547,4,2026-08-17T02:00:00,314.85,15.56,133.27,7.77,120.51,36.63,27.9,75.3,0,0.0
2548,4,2026-08-17T03:00:00,303.0,16.03,162.45,8.78,121.79,37.54,28.9,75.6,0,0.0
2549,4,2026-08-17T04:00:00,287.94,14.97,156.69,9.15,114.02,37.8,29.8,71.6,0,0.0
2550,4,2026-08-17T05:00:00,327.09,16.17,146.73,9.31,137.52,31.48,30.2,72.0,0,0.0
2551,4,2026-08-17T06:00:00,408.17,20.15,189.1,10.99,135.59,50.66,30.5,96.5,0,0.0
2552,4,2026-08-17T07:00:00,401.53,20.05,178.29,9.76,153.78,41.63,31.5,96.6,0,0.0
2553,4,2026-08-17T08:00:00,340.41,17.86,227.96,11.44,156.97,47.54,33.0,100.0,1,0.5914
2554,4,2026-08-17T09:00:00,351.21,21.85,194.0,10.09,134.13,44.1,32.6,97.0,0,0.0
2555,4,2026-08-17T10:00:00,389.41,22.22,213.99,11.34,162.41,41.37,33.3,100.0,1,0.5617
2556,4,2026-08-17T11:00:00,322.08,20.6,200.89,11.49,164.81,42.17,33.2,93.6,1,0.5625
2557,4,2026-08-17T12:00:00,368.05,20.97,216.6,8.95,141.11,37.72,35.1,89.4,1,0.5598
2558,4,2026-08-17T13:00:00,307.74,16.61,197.88,10.43,122.8,42.79,33.9,85.0,0,0.0
2559,4,2026-08-17T14:00:00,389.42,17.1,164.46,9.22,116.09,40.26,33.1,79.4,0,0.0
2560,4,2026-08-17T15:00:00,316.19,16.67,181.88,7.95,126.11,38.12,31.7,73.8,0,0.0
2561,4,2026-08-17T16:00:00,298.92,16.73,149.96,7.88,121.92,36.19,32.0,74.1,0,0.0
2562,4,2026-08-17T17:00:00,277.37,14.58,144.16,8.67,119.06,34.96,30.6,70.9,0,0.0
2563,4,2026-08-17T18:00:00,267.21,14.63,144.61,7.66,100.62,30.01,30.4,70.9,0,0.0
2564,4,2026-08-17T19:00:00,261.25,14.52,125.6,7.27,104.25,31.16,28.5,77.1,0,0.0
2565,4,2026-08-17T20:00:00,315.3,15.73,129.51,7.58,91.88,33.1,27.5,67.8,0,0.0
2566,4,2026-08-17T21:00:00,229.98,13.41,120.66,6.49,105.87,36.44,27.1,67.7,0,0.0
2567,4,2026-08-17T22:00:00,244.79,15.03,126.36,8.86,108.88,34.0,27.2,73.8,0,0.0
2568,4,2026-08-17T23:00:00,297.91,17.25,132.96,8.19,119.46,26.58,26.1,77.8,0,0.0
2569,4,2026-08-18T00:00:00,259.64,17.23,133.97,8.25,115.24,31.49,26.9,75.9,0,0.0
2570,4,2026-08-18T01:00:00,313.16,16.14,135.66,8.58,128.56,35.59,28.0,78.3,0,0.0
2571,4,2026-08-18T02:00:00,333.87,15.17,161.73,8.21,122.56,33.08,27.9,71.8,0,0.0
2572,4,2026-08-18T03:00:00,251.91,15.31,137.4,9.05,131.55,37.12,28.2,74.6,0,0.0
2573,4,2026-08-18T04:00:00,319.19,15.8,156.06,9.88,133.29,37.24,28.9,82.3,0,0.0
2574,4,2026-08-18T05:00:00,300.34,16.81,189.23,9.09,141.0,35.7,32.0,76.3,0,0.0
2575,4,2026-08-18T06:00:00,364.74,24.32,195.51,9.06,159.72,46.71,31.5,100.0,0,0.0
2576,4,2026-08-18T07:00:00,351.6,17.87,157.37,10.82,145.28,39.76,31.5,99.6,0,0.0
2577,4,2026-08-18T08:00:00,716.26,19.18,191.92,12.14,144.17,38.49,32.9,100.0,1,0.5977
2578,4,2026-08-18T09:00:00,371.86,19.24,214.5,10.66,155.78,41.28,34.7,93.6,0,0.0
2579,4,2026-08-18T10:00:00,393.65,19.56,231.53,11.17,149.34,47.59,34.1,100.0,1,0.5684
2580,4,2026-08-18T11:00:00,384.1,18.6,170.28,10.27,144.27,45.75,32.6,93.2,0,0.0
2581,4,2026-08-18T12:00:00,346.47,19.06,184.84,9.96,140.46,42.01,32.3,96.4,0,0.0
2582,4,2026-08-18T13:00:00,348.52,16.98,174.45,10.78,138.63,39.87,33.7,87.1,0,0.0
2583,4,2026-08-18T14:00:00,321.29,18.8,161.26,10.15,133.92,46.15,31.9,85.9,0,0.0
2584,4,2026-08-18T15:00:00,306.04,16.53,174.34,9.8,115.97,43.05,31.1,87.3,0,0.0
2585,4,2026-08-18T16:00:00,305.93,14.32,150.37,7.95,106.42,34.48,32.7,74.8,0,0.0
2586,4,2026-08-18T17:00:00,259.6,14.71,127.0,8.12,123.92,33.2,30.1,75.4,0,0.0
2587,4,2026-08-18T18:00:00,255.89,14.17,114.09,8.73,96.64,33.65,28.2,73.6,0,0.0
2588,4,2026-08-18T19:00:00,243.0,14.81,114.53,9.25,108.65,30.43,29.7,75.4,0,0.0
2589,4,2026-08-18T20:00:00,254.29,14.62,125.11,8.18,102.24,32.26,27.5,77.3,0,0.0
2590,4,2026-08-18T21:00:00,242.58,15.47,109.79,8.35,122.63,31.72,27.9,66.2,0,0.0
2591,4,2026-08-18T22:00:00,282.54,13.94,124.91,8.58,98.06,34.39,28.6,80.9,0,0.0
2592,4,2026-08-18T23:00:00,280.16,14.21,123.99,8.51,115.68,34.29,27.4,69.1,0,0.0
2593,4,2026-08-19T00:00:00,291.04,15.55,146.35,9.09,121.35,34.25,26.3,89.2,0,0.0
2594,4,2026-08-19T01:00:00,318.91,16.17,138.22,10.07,115.41,39.94,27.2,76.9,0,0.0
2595,4,2026-08-19T02:00:00,293.2,15.09,145.37,7.96,122.27,40.56,27.3,72.8,0,0.0
2596,4,2026-08-19T03:00:00,290.69,17.75,173.74,7.97,136.51,35.18,30.1,80.0,0,0.0
2597,4,2026-08-19T04:00:00,332.49,15.55,156.96,8.58,122.25,35.65,30.4,80.7,0,0.0
2598,4,2026-08-19T05:00:00,324.23,14.68,155.03,9.25,116.49,42.61,31.6,71.7,0,0.0
2599,4,2026-08-19T06:00:00,407.89,20.1,177.93,9.9,129.25,48.26,30.4,90.4,0,0.0
2600,4,2026-08-19T07:00:00,337.72,21.65,189.94,10.45,137.67,40.0,33.3,100.0,0,0.0
2601,4,2026-08-19T08:00:00,399.24,22.19,176.63,10.12,134.84,48.17,31.7,100.0,0,0.0
2602,4,2026-08-19T09:00:00,382.27,20.75,227.57,12.33,149.92,43.23,34.0,92.8,0,0.0
2603,4,2026-08-19T10:00:00,411.37,17.84,205.99,10.63,157.16,45.25,32.3,94.3,0,0.0
2604,4,2026-08-19T11:00:00,393.37,51.41,191.21,9.62,145.48,47.07,33.2,99.4,1,0.5738
2605,4,2026-08-19T12:00:00,385.07,37.24,199.77,9.94,123.74,42.81,34.8,93.0,1,0.0
2606,4,2026-08-19T13:00:00,357.88,16.75,163.11,8.46,147.41,45.68,32.0,80.4,0,0.0
2607,4,2026-08-19T14:00:00,344.67,15.87,169.17,8.66,140.23,42.27,32.6,89.1,0,0.0
2608,4,2026-08-19T15:00:00,310.14,16.18,158.85,10.44,113.12,33.41,31.4,73.8,0,0.0
2609,4,2026-08-19T16:00:00,278.76,15.45,151.06,8.32,128.81,38.34,30.8,83.1,0,0.0
2610,4,2026-08-19T17:00:00,288.59,17.36,131.84,8.94,111.43,40.89,29.9,65.7,0,0.0
2611,4,2026-08-19T18:00:00,525.9,12.72,134.42,7.02,108.22,35.74,29.1,72.7,1,0.5616
2612,4,2026-08-19T19:00:00,589.97,13.19,124.36,7.83,107.86,33.79,28.4,65.3,1,0.5873
2613,4,2026-08-19T20:00:00,237.94,16.38,117.58,7.31,108.17,35.37,27.4,60.9,0,0.0
2614,4,2026-08-19T21:00:00,290.9,13.89,121.05,7.85,109.62,33.26,26.7,70.9,0,0.0
2615,4,2026-08-19T22:00:00,247.29,14.46,118.59,8.03,130.25,35.1,27.8,67.1,0,0.0
2616,4,2026-08-19T23:00:00,290.39,15.94,130.16,9.19,111.61,36.94,28.2,69.8,0,0.0
2617,4,2026-08-20T00:00:00,337.32,14.25,139.89,10.38,117.86,35.7,27.8,81.1,0,0.0
2618,4,2026-08-20T01:00:00,279.86,15.35,128.62,8.14,123.59,39.52,27.7,85.4,0,0.0
2619,4,2026-08-20T02:00:00,301.19,16.51,137.44,8.2,107.06,36.67,27.4,85.5,0,0.0
2620,4,2026-08-20T03:00:00,304.53,16.0,163.87,9.39,124.25,34.64,29.4,85.1,0,0.0
2621,4,2026-08-20T04:00:00,345.11,15.26,154.73,8.23,133.59,35.01,29.8,77.2,0,0.0
2622,4,2026-08-20T05:00:00,327.87,16.44,152.54,8.41,115.35,41.59,30.9,79.9,0,0.0
2623,4,2026-08-20T06:00:00,378.02,20.01,172.7,11.34,125.23,40.97,30.9,97.7,0,0.0
2624,4,2026-08-20T07:00:00,366.63,19.15,201.44,10.38,162.76,40.42,32.0,98.3,0,0.0
2625,4,2026-08-20T08:00:00,390.17,23.09,219.21,9.94,166.59,47.02,32.1,100.0,1,0.5664
2626,4,2026-08-20T09:00:00,392.71,18.9,196.49,10.82,148.73,44.8,32.0,97.8,0,0.0
2627,4,2026-08-20T10:00:00,405.97,17.38,172.63,10.4,140.49,45.21,31.9,98.0,0,0.0
2628,4,2026-08-20T11:00:00,400.49,21.03,188.74,10.36,138.1,41.97,32.9,96.0,0,0.0
2629,4,2026-08-20T12:00:00,385.81,20.25,181.85,11.16,146.05,46.61,32.6,91.0,0,0.0
2630,4,2026-08-20T13:00:00,393.77,17.1,187.86,9.54,135.86,43.95,32.1,87.3,0,0.0
2631,4,2026-08-20T14:00:00,326.68,16.28,171.43,9.23,149.07,41.06,31.3,81.6,0,0.0
2632,4,2026-08-20T15:00:00,325.0,16.16,190.78,10.21,120.54,39.29,32.5,77.7,0,0.0
2633,4,2026-08-20T16:00:00,304.64,18.23,152.4,9.58,127.43,30.11,32.2,73.6,0,0.0
2634,4,2026-08-20T17:00:00,303.14,15.49,136.08,8.3,116.85,37.39,29.7,80.1,0,0.0
2635,4,2026-08-20T18:00:00,298.73,14.61,113.21,7.87,116.3,26.83,30.1,66.3,0,0.0
2636,4,2026-08-20T19:00:00,285.79,13.17,126.31,7.75,112.38,32.75,27.8,73.0,0,0.0
2637,4,2026-08-20T20:00:00,258.19,13.83,143.23,7.83,105.31,33.52,27.4,72.9,0,0.0
2638,4,2026-08-20T21:00:00,286.63,13.62,130.22,8.5,99.9,27.92,28.0,72.2,0,0.0
2639,4,2026-08-20T22:00:00,220.97,12.46,113.66,9.09,103.65,33.3,25.6,67.8,0,0.0
2640,4,2026-08-20T23:00:00,263.53,14.89,117.39,8.8,110.19,29.9,29.1,81.8,0,0.0
2641,4,2026-08-21T00:00:00,281.64,16.41,143.95,8.62,119.87,34.52,27.4,83.6,0,0.0
2642,4,2026-08-21T01:00:00,294.87,18.01,123.27,9.94,126.72,36.58,26.6,83.3,0,0.0
2643,4,2026-08-21T02:00:00,342.29,15.61,146.29,8.56,111.75,38.44,27.6,84.4,0,0.0
2644,4,2026-08-21T03:00:00,304.89,18.1,133.88,9.38,132.53,38.05,27.8,74.8,0,0.0
2645,4,2026-08-21T04:00:00,303.64,14.16,137.25,8.47,123.64,37.34,29.3,73.2,0,0.0
2646,4,2026-08-21T05:00:00,348.82,16.73,151.19,10.71,109.71,34.9,30.4,85.3,0,0.0
2647,4,2026-08-21T06:00:00,412.11,19.58,179.5,11.05,151.98,46.37,30.1,100.0,0,0.0
2648,4,2026-08-21T07:00:00,400.87,45.59,174.78,11.13,168.95,46.02,30.4,93.0,1,0.5772
2649,4,2026-08-21T08:00:00,429.27,22.8,213.85,10.03,149.36,43.08,32.5,100.0,1,0.5592
2650,4,2026-08-21T09:00:00,357.38,19.36,208.81,11.13,140.74,42.41,32.5,100.0,0,0.0
2651,4,2026-08-21T10:00:00,333.07,19.42,185.51,11.83,154.07,45.72,32.6,100.0,0,0.0
2652,4,2026-08-21T11:00:00,388.47,16.51,211.41,9.25,136.65,44.0,34.8,88.6,0,0.0
2653,4,2026-08-21T12:00:00,329.61,19.21,186.4,8.43,146.95,42.05,33.4,93.5,0,0.0
2654,4,2026-08-21T13:00:00,337.11,19.0,203.9,8.82,141.94,37.68,33.2,79.2,0,0.0
2655,4,2026-08-21T14:00:00,300.73,16.69,155.63,9.22,116.28,37.82,32.5,80.9,0,0.0
2656,4,2026-08-21T15:00:00,316.69,14.5,154.81,9.01,106.13,39.21,31.5,82.9,0,0.0
2657,4,2026-08-21T16:00:00,309.4,17.24,144.47,9.73,112.31,33.99,31.7,70.3,0,0.0
2658,4,2026-08-21T17:00:00,271.86,15.13,136.75,8.1,106.52,34.22,30.9,76.6,0,0.0
2659,4,2026-08-21T18:00:00,238.39,15.26,139.0,7.38,97.05,34.22,30.2,69.8,0,0.0
2660,4,2026-08-21T19:00:00,288.0,13.89,110.28,8.1,97.05,33.02,27.2,65.2,0,0.0
2661,4,2026-08-21T20:00:00,289.94,13.28,116.22,7.91,99.2,37.13,28.6,71.2,0,0.0
2662,4,2026-08-21T21:00:00,254.48,14.47,112.42,8.04,114.4,31.46,28.5,62.7,0,0.0
2663,4,2026-08-21T22:00:00,249.07,13.18,133.61,8.6,107.89,32.58,27.7,70.0,0,0.0
2664,4,2026-08-21T23:00:00,316.57,14.17,129.51,9.31,122.82,37.36,27.8,75.8,0,0.0
2665,4,2026-08-22T00:00:00,295.44,15.4,140.33,9.12,115.95,36.53,27.4,81.5,0,0.0
2666,4,2026-08-22T01:00:00,276.12,16.9,137.44,9.33,127.8,34.82,27.0,83.5,0,0.0
2667,4,2026-08-22T02:00:00,334.6,14.2,131.73,9.62,121.47,37.23,28.4,82.0,0,0.0
2668,4,2026-08-22T03:00:00,290.79,18.25,127.31,9.18,124.31,40.19,28.9,75.0,0,0.0
2669,4,2026-08-22T04:00:00,275.71,16.14,130.04,8.91,122.96,39.15,30.0,85.3,0,0.0
2670,4,2026-08-22T05:00:00,285.94,16.39,141.14,9.58,119.71,31.25,31.9,82.9,0,0.0
2671,4,2026-08-22T06:00:00,369.05,17.79,158.76,9.84,147.31,45.97,29.3,95.4,0,0.0
2672,4,2026-08-22T07:00:00,400.12,20.74,222.82,10.04,134.15,41.9,32.4,100.0,1,0.5702
2673,4,2026-08-22T08:00:00,351.63,20.47,192.78,10.07,142.56,49.57,32.3,93.4,0,0.0
2674,4,2026-08-22T09:00:00,367.58,20.81,215.69,11.19,172.11,46.62,32.9,100.0,1,0.5841
2675,4,2026-08-22T10:00:00,333.37,19.83,177.21,10.37,157.0,49.86,32.2,95.4,0,0.0
2676,4,2026-08-22T11:00:00,351.2,19.77,177.05,11.36,161.4,44.42,33.4,95.8,1,0.5594
2677,4,2026-08-22T12:00:00,302.85,20.19,184.33,9.35,131.5,37.23,33.2,90.7,0,0.0
2678,4,2026-08-22T13:00:00,366.08,15.93,209.65,10.23,142.81,39.7,32.7,89.5,0,0.0
2679,4,2026-08-22T14:00:00,306.79,16.77,171.74,9.61,123.35,41.39,32.7,85.1,0,0.0
2680,4,2026-08-22T15:00:00,295.7,14.25,166.96,10.01,122.38,41.73,31.3,85.0,0,0.0
2681,4,2026-08-22T16:00:00,302.33,15.59,135.53,8.9,129.48,33.74,30.5,70.7,0,0.0
2682,4,2026-08-22T17:00:00,254.44,15.18,132.76,7.3,102.52,33.15,29.3,67.4,0,0.0
2683,4,2026-08-22T18:00:00,279.71,13.9,124.55,8.13,108.18,35.98,28.8,73.8,0,0.0
2684,4,2026-08-22T19:00:00,268.53,14.39,106.54,7.29,119.49,28.97,29.0,69.1,0,0.0
2685,4,2026-08-22T20:00:00,275.06,28.93,110.19,8.46,114.72,33.97,28.4,71.9,1,0.0
2686,4,2026-08-22T21:00:00,288.28,15.89,126.66,8.24,98.76,30.13,27.4,67.3,0,0.0
2687,4,2026-08-22T22:00:00,273.79,13.04,121.17,7.63,109.8,31.86,26.6,73.4,0,0.0
2688,4,2026-08-22T23:00:00,296.2,12.51,134.06,8.68,122.87,32.43,26.1,75.7,0,0.0
2689,4,2026-08-23T00:00:00,307.65,14.83,147.98,9.31,128.23,34.7,27.9,95.3,0,0.0
2690,4,2026-08-23T01:00:00,315.52,17.22,153.45,8.28,119.31,39.04,27.6,81.8,0,0.0
2691,4,2026-08-23T02:00:00,319.08,17.85,138.95,9.27,117.34,39.73,27.3,82.4,0,0.0
2692,4,2026-08-23T03:00:00,267.69,16.88,135.44,8.2,119.63,29.58,28.7,71.0,0,0.0
2693,4,2026-08-23T04:00:00,287.48,17.11,143.16,8.96,121.59,33.11,29.2,78.4,0,0.0
2694,4,2026-08-23T05:00:00,275.02,15.09,143.05,9.67,122.9,40.42,28.6,81.1,0,0.0
2695,4,2026-08-23T06:00:00,375.82,17.37,170.59,11.14,160.13,43.06,29.7,96.5,1,0.5644
2696,4,2026-08-23T07:00:00,362.46,18.46,210.34,10.81,142.63,48.83,32.8,100.0,1,0.5715
2697,4,2026-08-23T08:00:00,390.93,18.07,224.78,11.45,145.7,49.51,32.2,100.0,1,0.5881
2698,4,2026-08-23T09:00:00,390.81,19.5,200.19,10.92,138.41,36.25,32.9,92.0,0,0.0
2699,4,2026-08-23T10:00:00,378.14,17.79,190.26,11.59,132.96,44.32,32.7,90.8,0,0.0
2700,4,2026-08-23T11:00:00,334.57,19.44,182.64,9.74,151.78,45.11,33.5,93.9,0,0.0
2701,4,2026-08-23T12:00:00,367.51,20.4,203.85,7.84,129.23,38.57,33.4,90.5,1,0.5667
2702,4,2026-08-23T13:00:00,376.13,16.18,173.01,10.15,124.0,45.83,34.1,86.8,0,0.0
2703,4,2026-08-23T14:00:00,333.71,14.82,168.1,9.67,105.26,37.15,31.6,88.5,0,0.0
2704,4,2026-08-23T15:00:00,271.15,15.65,175.32,9.5,117.94,40.36,32.1,78.1,0,0.0
2705,4,2026-08-23T16:00:00,318.32,13.42,165.97,7.67,106.06,38.96,32.1,79.5,0,0.0
2706,4,2026-08-23T17:00:00,271.42,14.88,149.18,9.36,103.55,32.45,31.2,74.5,0,0.0
2707,4,2026-08-23T18:00:00,261.36,14.68,133.15,7.0,105.54,33.68,29.0,70.3,0,0.0
2708,4,2026-08-23T19:00:00,250.73,15.52,138.8,8.03,102.86,35.2,27.8,72.5,0,0.0
2709,4,2026-08-23T20:00:00,283.11,15.7,112.46,7.64,108.46,36.13,28.3,64.7,0,0.0
2710,4,2026-08-23T21:00:00,296.73,14.21,120.84,7.44,100.29,32.05,27.5,63.7,0,0.0
2711,4,2026-08-23T22:00:00,313.29,13.99,127.27,7.73,110.66,29.61,28.1,67.2,0,0.0
2712,4,2026-08-23T23:00:00,324.54,14.59,125.24,6.34,119.65,31.36,26.3,74.6,1,0.5773
2713,4,2026-08-24T00:00:00,355.38,16.2,153.92,8.74,119.37,35.82,27.8,75.3,0,0.0
2714,4,2026-08-24T01:00:00,295.79,15.62,144.75,7.79,113.58,39.23,26.8,82.8,0,0.0
2715,4,2026-08-24T02:00:00,735.66,17.11,138.49,8.01,110.02,32.92,28.0,90.7,1,0.6192
2716,4,2026-08-24T03:00:00,319.52,16.78,140.04,7.95,126.77,36.31,27.4,73.6,0,0.0
2717,4,2026-08-24T04:00:00,270.84,15.18,153.65,9.31,122.64,33.9,29.2,73.1,0,0.0
2718,4,2026-08-24T05:00:00,317.56,15.42,157.07,8.46,117.01,36.16,30.6,80.5,0,0.0
2719,4,2026-08-24T06:00:00,358.21,18.65,174.19,8.53,146.91,46.56,30.6,100.0,0,0.0
2720,4,2026-08-24T07:00:00,429.9,17.44,191.38,9.95,156.26,46.25,32.2,97.8,0,0.0
2721,4,2026-08-24T08:00:00,359.75,20.31,184.61,11.31,177.53,51.27,31.8,100.0,1,0.5658
2722,4,2026-08-24T09:00:00,395.83,23.73,170.43,10.39,170.91,51.29,32.4,100.0,1,0.5728
2723,4,2026-08-24T10:00:00,429.05,20.89,195.97,10.08,133.22,46.75,32.9,97.0,0,0.0
2724,4,2026-08-24T11:00:00,332.81,19.26,171.1,12.7,166.24,43.32,32.9,99.8,0,0.0
2725,4,2026-08-24T12:00:00,382.96,18.81,193.62,10.39,150.02,40.67,32.2,89.3,0,0.0
2726,4,2026-08-24T13:00:00,348.42,20.32,208.16,10.37,144.34,37.87,32.4,80.8,0,0.0
2727,4,2026-08-24T14:00:00,338.92,15.17,170.33,9.88,129.14,41.1,33.1,91.3,0,0.0
2728,4,2026-08-24T15:00:00,333.34,16.21,143.07,9.36,136.65,37.93,31.9,74.7,0,0.0
2729,4,2026-08-24T16:00:00,323.6,14.4,147.36,9.82,109.48,35.76,30.8,70.7,0,0.0
2730,4,2026-08-24T17:00:00,285.9,12.94,144.1,7.86,102.9,33.49,31.0,79.1,0,0.0
2731,4,2026-08-24T18:00:00,250.38,15.72,120.84,8.15,106.19,27.95,28.7,64.5,0,0.0
2732,4,2026-08-24T19:00:00,292.17,14.71,134.06,7.55,96.31,32.08,28.4,64.6,0,0.0
2733,4,2026-08-24T20:00:00,246.1,16.41,116.4,8.67,115.49,35.28,27.9,67.8,0,0.0
2734,4,2026-08-24T21:00:00,287.44,13.59,121.45,7.64,110.49,32.63,26.9,64.1,0,0.0
2735,4,2026-08-24T22:00:00,258.45,14.28,117.65,8.28,119.42,32.89,27.8,71.5,0,0.0
2736,4,2026-08-24T23:00:00,265.4,16.44,135.26,8.05,116.16,35.87,25.6,69.6,0,0.0
2737,4,2026-08-25T00:00:00,320.59,16.4,129.81,8.66,134.26,34.8,26.7,77.9,0,0.0
2738,4,2026-08-25T01:00:00,285.46,14.17,135.41,9.37,119.82,35.03,25.4,74.8,0,0.0
2739,4,2026-08-25T02:00:00,314.77,16.33,126.18,8.43,117.72,35.02,26.9,70.6,0,0.0
2740,4,2026-08-25T03:00:00,310.76,17.38,142.91,8.65,120.89,37.39,29.9,80.6,0,0.0
2741,4,2026-08-25T04:00:00,260.54,15.8,160.72,8.46,125.86,32.49,29.2,85.9,0,0.0
2742,4,2026-08-25T05:00:00,323.16,35.13,133.19,9.55,98.28,35.67,28.7,75.5,1,0.0
2743,4,2026-08-25T06:00:00,353.96,19.14,175.56,11.35,164.93,42.61,29.5,93.9,0,0.0
2744,4,2026-08-25T07:00:00,377.43,18.66,204.06,10.6,165.9,46.5,31.2,94.5,0,0.0
2745,4,2026-08-25T08:00:00,328.13,17.63,192.98,11.22,161.16,45.79,31.6,100.0,0,0.0
2746,4,2026-08-25T09:00:00,373.68,21.41,189.33,10.82,144.81,45.47,32.2,100.0,0,0.0
2747,4,2026-08-25T10:00:00,379.72,15.38,213.76,9.95,179.51,43.08,33.0,99.3,0,0.0
2748,4,2026-08-25T11:00:00,401.71,17.97,193.56,9.37,145.91,41.21,31.8,90.4,0,0.0
2749,4,2026-08-25T12:00:00,322.79,19.73,202.65,10.43,135.97,49.02,32.8,93.6,0,0.0
2750,4,2026-08-25T13:00:00,339.25,17.42,163.5,10.16,131.46,42.53,32.8,82.1,0,0.0
2751,4,2026-08-25T14:00:00,323.21,15.43,177.64,9.02,140.17,35.41,32.7,86.5,0,0.0
2752,4,2026-08-25T15:00:00,300.46,15.5,154.25,9.28,138.71,37.86,31.4,85.3,0,0.0
2753,4,2026-08-25T16:00:00,327.03,13.53,129.59,8.47,117.54,36.04,30.4,83.7,0,0.0
2754,4,2026-08-25T17:00:00,271.21,15.21,125.29,8.44,95.88,36.66,29.7,71.2,0,0.0
2755,4,2026-08-25T18:00:00,284.7,14.69,127.23,8.51,100.47,30.6,29.2,62.6,0,0.0
2756,4,2026-08-25T19:00:00,301.13,12.48,119.49,7.92,93.02,35.48,26.9,67.0,0,0.0
2757,4,2026-08-25T20:00:00,250.62,14.91,121.06,7.11,105.41,32.34,28.0,74.1,0,0.0
2758,4,2026-08-25T21:00:00,267.65,14.32,126.65,7.21,100.83,32.72,26.5,69.5,0,0.0
2759,4,2026-08-25T22:00:00,257.42,14.77,113.34,8.27,126.99,38.39,27.0,73.4,0,0.0
2760,4,2026-08-25T23:00:00,292.75,15.43,120.82,8.33,119.79,32.38,26.2,75.0,0,0.0
2761,4,2026-08-26T00:00:00,295.61,16.72,140.59,7.82,139.78,36.42,26.9,71.1,0,0.0
2762,4,2026-08-26T01:00:00,320.41,16.95,137.25,9.38,120.99,42.06,26.7,79.1,0,0.0
2763,4,2026-08-26T02:00:00,282.94,15.49,160.02,8.35,125.0,29.61,27.2,87.6,0,0.0
2764,4,2026-08-26T03:00:00,264.3,16.31,164.26,8.95,121.45,41.61,27.1,80.0,0,0.0
2765,4,2026-08-26T04:00:00,320.92,17.02,131.68,8.2,115.03,40.76,30.2,83.6,0,0.0
2766,4,2026-08-26T05:00:00,285.83,16.31,160.41,6.86,125.45,39.43,29.0,76.1,0,0.0
2767,4,2026-08-26T06:00:00,339.9,17.84,180.17,10.98,147.28,43.66,30.6,99.0,0,0.0
2768,4,2026-08-26T07:00:00,343.89,20.4,181.87,10.32,135.67,41.47,30.6,100.0,0,0.0
2769,4,2026-08-26T08:00:00,350.71,20.61,198.31,10.85,147.47,37.63,32.1,100.0,0,0.0
2770,4,2026-08-26T09:00:00,375.19,17.57,222.51,11.52,145.64,48.07,32.3,99.6,0,0.0
2771,4,2026-08-26T10:00:00,338.9,17.58,205.49,10.19,158.41,42.37,32.4,94.3,0,0.0
2772,4,2026-08-26T11:00:00,357.77,18.83,226.17,11.22,134.26,42.9,33.1,99.6,0,0.0
2773,4,2026-08-26T12:00:00,337.11,17.15,204.57,10.66,140.0,42.35,33.1,96.7,0,0.0
2774,4,2026-08-26T13:00:00,351.15,18.09,169.0,9.38,158.03,42.27,32.3,86.7,0,0.0
2775,4,2026-08-26T14:00:00,278.52,18.49,168.77,10.05,149.2,36.93,31.7,77.4,0,0.0
2776,4,2026-08-26T15:00:00,320.05,19.51,143.26,8.93,130.76,38.35,30.7,80.1,0,0.0
2777,4,2026-08-26T16:00:00,291.74,15.06,139.32,8.91,127.02,33.47,30.5,85.8,0,0.0
